name	x	y	z
F3	-0.05180903841183724	0.08668789888287941	0.07871409302883386
Fz	-0.001229271161566281	0.09327445200029715	0.1026392934768164
F4	0.050274277731628736	0.08743838910239796	0.07727065434234194
T7	-0.08598207795805729	0.014871638175652204	0.031173373739044698
C3	-0.0671487229331174	0.023358230537446293	0.1045106810602483
Cz	-0.0013741334028190722	0.027617093595102737	0.14019949417439556
C4	0.06532888071838541	0.023573104961569495	0.10369243420047652
T8	0.08326136985759491	0.015258189278681375	0.030972968524059938
CP3	-0.06547223352095873	-0.011896603418787375	0.10777792004226631
CP4	0.06469625505180063	-0.011991175153616248	0.1077128709239866
P3	-0.0550382318026169	-0.044210304662340896	0.09990897692200876
Pz	-0.001709445046746896	-0.045212993324122014	0.12667292418209622
P4	0.05363601546337514	-0.04433452185507687	0.10051602773215099
PO7	-0.05694862114459298	-0.06592324642051975	0.047907438021991204
PO8	0.053557322892856016	-0.06641693688532627	0.047850975850466874
Oz	-0.0020602461029908406	-0.0827829905012281	0.06073663060773575
Fp1	-0.03090258833242555	0.11458517879242798	0.02786657432908913
Fp2	0.028409495337624727	0.11534630990164213	0.027721257722525875
F7	-0.07187662505917264	0.07310352742670875	0.025790455878913307
F8	0.07143526925150917	0.07450512647808137	0.025101027393177114
FC5	-0.07890597635539306	0.05136738419239063	0.062962347939219
FC1	-0.03571586037883836	0.06171405984105545	0.11798301537735345
FC2	0.033130982370817734	0.06182848606183057	0.11678169813445419
FC6	0.0778466192866476	0.05209881120036266	0.06286710628925257
CPz	-0.0015249049095034388	-0.010518376385192287	0.1415491439762969
P7	-0.07445796452347851	-0.04212316495850575	0.04127363138738122
P5	-0.06929984033251055	-0.04322697385521733	0.07225380245654417
PO3	-0.03862460152585547	-0.0673615830694722	0.08241555265208235
POz	-0.00189982442989459	-0.06805409916590743	0.09590999936124336
PO4	0.034667793322282536	-0.06766213598039732	0.08164652939132529
O1	-0.03157355787465608	-0.08056835212663661	0.05478964562404762
O2	0.027683100559624117	-0.08048883980936473	0.0547340814777941
